tmdb_id,name,original_name,popularity,vote_average,vote_count,first_air_date,origin_country,genre_ids,overview,poster_path,fetched_at
250307,The Pitt,The Pitt,89.1464,8.731,921,2025-01-09,"[""US""]",[18],The staff of Pittsburgh's Trauma Medical Center work around the clock to save lives in an overcrowded and underfunded emergency department.,/kvFSpESyBZMjaeOJDx7RS3P1jey.jpg,2026-08-23T06:41:05.491635
75219,9-1-1,9-1-1,97.2841,8.223,2834,2018-01-03,"[""US""]","[18, 80, 10759]","Explore the high-pressure experiences of police officers, paramedics and firefighters who are thrust into the most frightening, shocking and heart-stopping situations. These emergency responders must try to balance saving those who are at their most vulnerable with solving the problems in their own lives.",/6njUqsd3By2mJsdZm1P0moPLzs3.jpg,2026-08-23T06:41:05.491640
80748,FBI,FBI,95.5959,7.925,939,2018-09-25,"[""US""]","[80, 10759, 18]","The New York office of the FBI brings to bear all their talents, intellect and technical expertise on major cases in order to keep their city and the country safe.",/zfKS4WL0OZ9udpNoSYZw91VB3aH.jpg,2026-08-23T06:41:05.491645
688,The West Wing,The West Wing,89.5066,8.3,597,1999-09-22,"[""US""]",[18],The West Wing provides a glimpse into presidential politics in the nation's capital as it tells the stories of the members of a fictional presidential administration. These interesting characters have humor and dedication that touches the heart while the politics that they discuss touch on everyday life.,/yqDWr5NAE7m1IWrygYwLyEB6pN0.jpg,2026-08-23T06:41:05.491649
502,Sesame Street,Sesame Street,128.8846,7.112,289,1969-11-10,"[""US""]","[10762, 35]","On a special inner city street, the inhabitants—human and muppet—teach preschoolers basic educational and social concepts using comedy, cartoons, games, and songs.",/14k9BfZ2p4rQBMeJ5crKTfUZVwD.jpg,2026-08-23T06:41:05.491664
60735,The Flash,The Flash,98.8262,7.75,11745,2014-10-07,"[""US""]","[18, 10765]","After being struck by lightning, CSI investigator Barry Allen awakens from a nine-month coma to discover he has been  granted the gift of super speed.  Teaming up with S.T.A.R. Labs, Barry takes on the persona of The Flash, the Fastest  Man Alive, to protect his city.",/yZevl2vHQgmosfwUdVNzviIfaWS.jpg,2026-08-23T06:41:05.491670
1407,Homeland,Homeland,93.7068,7.591,2671,2011-10-02,"[""US""]","[18, 10768, 80]","CIA officer Carrie Mathison is tops in her field despite being bipolar, which makes her volatile and unpredictable. With the help of her long-time mentor Saul Berenson, Carrie fearlessly risks everything, including her personal well-being and even sanity, at every turn.",/6GAvS2e6VIRsms9FpVt33PsCoEW.jpg,2026-08-23T06:41:05.491675
18165,The Vampire Diaries,The Vampire Diaries,102.3378,8.3,9722,2009-09-10,"[""US""]","[18, 10765]","The story of two vampire brothers obsessed with the same girl, who bears a striking resemblance to the beautiful but ruthless vampire they knew and loved in 1864.",/b3vl6wV1W8PBezFfntKTrhrehCY.jpg,2026-08-23T06:41:05.491680
14610,Secret Lives,Salatut elämät,111.6206,4.2,23,1999-01-25,"[""FI""]","[10766, 18]",Salatut elämät (Secret Lives) is a Finnish television soap opera that premiered on MTV3 on 25 January 1999. The series' storylines follow the daily lives of several families who live in the same apartment block in Helsinki.,/ugYAGyxwajuplDUUYT8Bzbj8eNR.jpg,2026-08-23T06:41:05.491684
1413,American Horror Story,American Horror Story,92.5127,8.076,6140,2011-10-05,"[""US""]","[18, 9648, 10765]","An anthology horror drama series centering on different characters and locations, including a house with a murderous past, an asylum, a witch coven, a freak show, a hotel, a farmhouse in Roanoke, a cult, the apocalypse and a summer camp.",/x2c3AvZeTyNehRZXabTojAxfDuR.jpg,2026-08-23T06:41:05.491689
16807,Jornal Nacional,Jornal Nacional,111.4235,7.0,7,1969-09-01,"[""BR""]",[10763],"Jornal Nacional is a Brazilian Emmy-winning primetime news program aired by Rede Globo since September 1, 1969. It was the first news program broadcast live by a television network throughout Brazil.",/g0x9tcHp8SV8UH4yq40g5zu6phu.jpg,2026-08-23T06:41:05.491694
